City,Area,Pincode,District,State,
Bhimavaram,Ballipadu,534225,West godavari,Andhra Pradesh,
Bhimavaram,Bantummili,534243,West godavari,Andhra Pradesh,
Bhimavaram,Bethapudi,534207,West godavari,Andhra Pradesh,
Bhimavaram,Bhimavaram,534201,West godavari,Andhra Pradesh,
Bhimavaram,Bondada,534206,West godavari,Andhra Pradesh,
Bhimavaram,Brahmanacheruvu,534124,West godavari,Andhra Pradesh,
Bhimavaram,Chilakapadu,534216,West godavari,Andhra Pradesh,
Bhimavaram,China amiram,534204,West godavari,Andhra Pradesh,
Bhimavaram,Chinagolla Palem,534281,West godavari,Andhra Pradesh,
Bhimavaram,Chinamallam,534269,West godavari,Andhra Pradesh,
Bhimavaram,Chittavaram,534275,West godavari,Andhra Pradesh,
Bhimavaram,Dammennu,534227,West godavari,Andhra Pradesh,
Bhimavaram,Deyyalatippa,534239,West godavari,Andhra Pradesh,
Bhimavaram,Doddanapudi,534237,West godavari,Andhra Pradesh,
Bhimavaram,East Vipparru,534328,West godavari,Andhra Pradesh,
Bhimavaram,Goraganamudi,534244,West godavari,Andhra Pradesh,
Bhimavaram,Hanumantharaopeta,534211,West godavari,Andhra Pradesh,
Bhimavaram,Ilaparru,534326,West godavari,Andhra Pradesh,
Bhimavaram,Jagannadhapuram,534122,West godavari,Andhra Pradesh,
Bhimavaram,Jinnuru,534265,West godavari,Andhra Pradesh,
Bhimavaram,Jonnalapalem,534240,West godavari,Andhra Pradesh,
Bhimavaram,Juvvalapalem,534236,West godavari,Andhra Pradesh,
Bhimavaram,Kavalipuram,534222,West godavari,Andhra Pradesh,
Bhimavaram,Kavitam,534338,West godavari,Andhra Pradesh,
Bhimavaram,Kondepudi,534210,West godavari,Andhra Pradesh,
Bhimavaram,Korukollu,534209,West godavari,Andhra Pradesh,
Bhimavaram,Lajapathiroya Peta,534260,West godavari,Andhra Pradesh,
Bhimavaram,Mandapaka,534218,West godavari,Andhra Pradesh,
Bhimavaram,Miniminchilipadu,534327,West godavari,Andhra Pradesh,
Bhimavaram,Munamarru,534324,West godavari,Andhra Pradesh,
Bhimavaram,Panjavemavaram,534247,West godavari,Andhra Pradesh,
Bhimavaram,Sivadevunichikkala,534245,West godavari,Andhra Pradesh,
Bhimavaram,Venkatrayapuram,534215,West godavari,Andhra Pradesh,
Eluru,A.Gokavaram,534416,West godavari,Andhra Pradesh,
Eluru,A.Polavaram,534456,West godavari,Andhra Pradesh,
Eluru,Adamilli,534449,West godavari,Andhra Pradesh,
Eluru,Agadalalanka,534427,West godavari,Andhra Pradesh,
Eluru,Akkampeta,534455,West godavari,Andhra Pradesh,
Eluru,Alivery,534448,West godavari,Andhra Pradesh,
Eluru,Amaravram,534444,West godavari,Andhra Pradesh,
Eluru,Amberpeta,534401,West godavari,Andhra Pradesh,
Eluru,Ankannagudem,534003,West godavari,Andhra Pradesh,
Eluru,APMC,534426,West godavari,Andhra Pradesh,
Eluru,Ashok Nagar (West Godavari),534002,West godavari,Andhra Pradesh,
Eluru,Atchuthapuram,534312,West godavari,Andhra Pradesh,
Eluru,Balavarigudem,534460,West godavari,Andhra Pradesh,
Eluru,Bapirajugudem,534475,West godavari,Andhra Pradesh,
Eluru,Benerjipeta,534001,West godavari,Andhra Pradesh,
Eluru,Bhimadole,534425,West godavari,Andhra Pradesh,
Eluru,Bhogapuram,534007,West godavari,Andhra Pradesh,
Eluru,Bhogole,534462,West godavari,Andhra Pradesh,
Eluru,Borrampalem,534451,West godavari,Andhra Pradesh,
Eluru,Chataparru,534004,West godavari,Andhra Pradesh,
Eluru,Chebrole (West Godavari),534406,West godavari,Andhra Pradesh,
Eluru,Denduluru,534432,West godavari,Andhra Pradesh,
Eluru,Dosapadu,534442,West godavari,Andhra Pradesh,
Eluru,Edavally,534461,West godavari,Andhra Pradesh,
Eluru,Eluru Bus Station,534006,West godavari,Andhra Pradesh,
Eluru,Eluru R.S,534005,West godavari,Andhra Pradesh,
Eluru,Epigunta,534467,West godavari,Andhra Pradesh,
Eluru,Galayagudem,534450,West godavari,Andhra Pradesh,
Eluru,Gogunta,534437,West godavari,Andhra Pradesh,
Eluru,Jangareddigudem Bazar,534447,West godavari,Andhra Pradesh,
Eluru,Kallacheruvu,534452,West godavari,Andhra Pradesh,
Eluru,Kamaiahkunta,534311,West godavari,Andhra Pradesh,
Eluru,Koppulavarigudem,534435,West godavari,Andhra Pradesh,
Gudivada,Achavaram,521333,Krishna,Andhra Pradesh,
Gudivada,Addada,521390,Krishna,Andhra Pradesh,
Gudivada,Akkireddygudem,521213,Krishna,Andhra Pradesh,
Gudivada,Alapadu R.S.,521340,Krishna,Andhra Pradesh,
Gudivada,Alluru,521343,Krishna,Andhra Pradesh,
Gudivada,Amudalapalli,521312,Krishna,Andhra Pradesh,
Gudivada,Amudalapalli,521324,Krishna,Andhra Pradesh,
Gudivada,Anamanapudi,521327,Krishna,Andhra Pradesh,
Gudivada,Angaluru,521330,Krishna,Andhra Pradesh,
Gudivada,Annaraopet,521215,Krishna,Andhra Pradesh,
Gudivada,Annavaram,521202,Krishna,Andhra Pradesh,
Gudivada,Appikatla,521261,Krishna,Andhra Pradesh,
Gudivada,Aripirala,521106,Krishna,Andhra Pradesh,
Gudivada,Ayyavarirudravaram,521345,Krishna,Andhra Pradesh,
Gudivada,Balive,521207,Krishna,Andhra Pradesh,
Gudivada,Bapulapadu,521105,Krishna,Andhra Pradesh,
Gudivada,Bhushanagulla,521263,Krishna,Andhra Pradesh,
Gudivada,Billanapalli,521111,Krishna,Andhra Pradesh,
Gudivada,Bokinala,521260,Krishna,Andhra Pradesh,
Gudivada,Chatrai,521214,Krishna,Andhra Pradesh,
Gudivada,Chevuru,521329,Krishna,Andhra Pradesh,
Gudivada,Chinapalaparru,521325,Krishna,Andhra Pradesh,
Gudivada,Chinaparupudi,521148,Krishna,Andhra Pradesh,
Gudivada,Chinayerukapadu,521322,Krishna,Andhra Pradesh,
Gudivada,Chowtapalli,521323,Krishna,Andhra Pradesh,
Gudivada,Dosapadu,521321,Krishna,Andhra Pradesh,
Gudivada,Dum Dum Gardens,521201,Krishna,Andhra Pradesh,
Gudivada,Gudivada,521301,Krishna,Andhra Pradesh,
Gudivada,Gunnanapudi,521326,Krishna,Andhra Pradesh,
Gudivada,Indupalli,521311,Krishna,Andhra Pradesh,
Gudivada,Kalidindi Centre,521344,Krishna,Andhra Pradesh,
Gudur,Adurupalli,524342,Nellore,Andhra Pradesh,
Gudur,Akkagaripeta,524129,Nellore,Andhra Pradesh,
Gudur,Akkampeta,524121,Nellore,Andhra Pradesh,
Gudur,Akkampeta,524405,Nellore,Andhra Pradesh,
Gudur,Alimili,524131,Nellore,Andhra Pradesh,
Gudur,Althurthi,524345,Nellore,Andhra Pradesh,
Gudur,Althurupadu,524132,Nellore,Andhra Pradesh,
Gudur,Ammapalem,524404,Nellore,Andhra Pradesh,
Gudur,Ananthamadugu,524407,Nellore,Andhra Pradesh,
Gudur,Anepudi,524123,Nellore,Andhra Pradesh,
Gudur,Anikepalli,524321,Nellore,Andhra Pradesh,
Gudur,Annamedu,524126,Nellore,Andhra Pradesh,
Gudur,Aravapalem,524127,Nellore,Andhra Pradesh,
Gudur,Armenipadu,524402,Nellore,Andhra Pradesh,
Gudur,Athivaram,524421,Nellore,Andhra Pradesh,
Gudur,Ayyavaripalem,524410,Nellore,Andhra Pradesh,
Gudur,Balireddypalem,524415,Nellore,Andhra Pradesh,
Gudur,Ballavolu,524412,Nellore,Andhra Pradesh,
Gudur,Bathulapalli,524309,Nellore,Andhra Pradesh,
Gudur,Bojjanapalli,524414,Nellore,Andhra Pradesh,
Gudur,Brahmanapalli,524343,Nellore,Andhra Pradesh,
Gudur,Buradagalikothapalem,524403,Nellore,Andhra Pradesh,
Gudur,Chapalapalli,524134,Nellore,Andhra Pradesh,
Gudur,Chejerla Kandriga,524341,Nellore,Andhra Pradesh,
Gudur,Chemudugunta,524320,Nellore,Andhra Pradesh,
Gudur,Chennur (Nellore),524406,Nellore,Andhra Pradesh,
Gudur,Cheropalli,524408,Nellore,Andhra Pradesh,
Gudur,Degapudi,524409,Nellore,Andhra Pradesh,
Gudur,Doruvulapalem,524323,Nellore,Andhra Pradesh,
Gudur,Gudali,524413,Nellore,Andhra Pradesh,
Gudur,Gudur Bazar,524101,Nellore,Andhra Pradesh,
Gudur,Irakam,524401,Nellore,Andhra Pradesh,
Gudur,Kokkupadu,524411,Nellore,Andhra Pradesh,
Gudur,Pernadu,524124,Nellore,Andhra Pradesh,
Guntur,A.P.High Court,522237,Guntur,Andhra Pradesh,
Guntur,A.P.Secretariat,522238,Guntur,Andhra Pradesh,
Guntur,A.T.Agraharam(Guntur),522004,Guntur,Andhra Pradesh,
Guntur,Abbineniguntapalem,522015,Guntur,Andhra Pradesh,
Guntur,Amaravathi Road(Guntur),522007,Guntur,Andhra Pradesh,
Guntur,Amaravathi,522020,Guntur,Andhra Pradesh,
Guntur,Anantavaram,522236,Guntur,Andhra Pradesh,
Guntur,Ananthavarappadu,522017,Guntur,Andhra Pradesh,
Guntur,Anaparru,522235,Guntur,Andhra Pradesh,
Guntur,Ankireddypalem,522005,Guntur,Andhra Pradesh,
Guntur,Appapuram,522112,Guntur,Andhra Pradesh,
Guntur,Apsp Colony(Mangalagiri),522503,Guntur,Andhra Pradesh,
Guntur,Atmakuru,522302,Guntur,Andhra Pradesh,
Guntur,Bandarupalle,522018,Guntur,Andhra Pradesh,
Guntur,Bethapudi,522502,Guntur,Andhra Pradesh,
Guntur,Brodipet(Guntur),522002,Guntur,Andhra Pradesh,
Guntur,Bus Stand(Guntur),522001,Guntur,Andhra Pradesh,
Guntur,Chalapathi Nagar,522034,Guntur,Andhra Pradesh,
Guntur,Chinakakani,522508,Guntur,Andhra Pradesh,
Guntur,Chinapalem,522305,Guntur,Andhra Pradesh,
Guntur,Chirravuru,522303,Guntur,Andhra Pradesh,
Guntur,Choutra(Guntur),522003,Guntur,Andhra Pradesh,
Guntur,Chowdaripeta(Guntur),522006,Guntur,Andhra Pradesh,
Guntur,Chowdavaram,522019,Guntur,Andhra Pradesh,
Guntur,Endroy,522016,Guntur,Andhra Pradesh,
Guntur,Gollamudi,522509,Guntur,Andhra Pradesh,
Guntur,Kunchanapalle,522501,Guntur,Andhra Pradesh,
Guntur,Nagarjuna Nagar,522510,Guntur,Andhra Pradesh,
Guntur,Pedapalakaluru,522009,Guntur,Andhra Pradesh,
Machilipatnam,Akulamannadu,521366,Krishna,Andhra Pradesh,
Machilipatnam,Akumarru,521149,Krishna,Andhra Pradesh,
Machilipatnam,Arthamuru,521369,Krishna,Andhra Pradesh,
Machilipatnam,Aswaraopalem,521122,Krishna,Andhra Pradesh,
Machilipatnam,Avanigadda,521121,Krishna,Andhra Pradesh,
Machilipatnam,Ayyanki,521138,Krishna,Andhra Pradesh,
Machilipatnam,Balaramunipet,521001,Krishna,Andhra Pradesh,
Machilipatnam,Barlapudi,521136,Krishna,Andhra Pradesh,
Machilipatnam,Bhavadevarapalli,521120,Krishna,Andhra Pradesh,
Machilipatnam,Bhogireddipalli,521131,Krishna,Andhra Pradesh,
Machilipatnam,Challapalli,521126,Krishna,Andhra Pradesh,
Machilipatnam,Chilakalapudi,521002,Krishna,Andhra Pradesh,
Machilipatnam,Chinakallepalli,521132,Krishna,Andhra Pradesh,
Machilipatnam,Chinnapuram,521003,Machilipatnam,Andhra Pradesh,
Machilipatnam,Chiruvolulanka,521125,Krishna,Andhra Pradesh,
Machilipatnam,Chitturu,521150,Krishna,Andhra Pradesh,
Machilipatnam,Daggumailli,521356,Krishna,Andhra Pradesh,
Machilipatnam,Daggumilli(Z),521157,Krishna,Andhra Pradesh,
Machilipatnam,Devarakota,521133,Krishna,Andhra Pradesh,
Machilipatnam,Divigollapalem,521328,Krishna,Andhra Pradesh,
Machilipatnam,Dokiparru,521332,Krishna,Andhra Pradesh,
Machilipatnam,Elakurru,521156,Krishna,Andhra Pradesh,
Machilipatnam,Gudapadu,521135,Krishna,Andhra Pradesh,
Machilipatnam,Kavipuram,521331,Krishna,Andhra Pradesh,
Machilipatnam,Kummaripalem,521130,Krishna,Andhra Pradesh,
Machilipatnam,Mallavolu,521162,Krishna,Andhra Pradesh,
Machilipatnam,Nimmakuru,521158,Krishna,Andhra Pradesh,
Narasaraopet,Abburu,522402,Guntur,Andhra Pradesh,
Narasaraopet,Adigoppula,522612,Guntur,Andhra Pradesh,
Narasaraopet,Agnigundala,522647,Guntur,Andhra Pradesh,
Narasaraopet,Ainavole,522659,Guntur,Andhra Pradesh,
Narasaraopet,Alavala,522617,Guntur,Andhra Pradesh,
Narasaraopet,Ambapuram,522415,Guntur,Andhra Pradesh,
Narasaraopet,Ameenabad,522529,Guntur,Andhra Pradesh,
Narasaraopet,Ananthavaram,522410,Guntur,Andhra Pradesh,
Narasaraopet,Angaluru,522658,Guntur,Andhra Pradesh,
Narasaraopet,Annavaram,522616,Guntur,Andhra Pradesh,
Narasaraopet,Annavaram,522603,Guntur,Andhra Pradesh,
Narasaraopet,Appapuram,522611,Guntur,Andhra Pradesh,
Narasaraopet,Arundalpet (NSV),522601,Guntur,Andhra Pradesh,
Narasaraopet,Atchampet,522409,Guntur,Andhra Pradesh,
Narasaraopet,Attaluru,522436,Guntur,Andhra Pradesh,
Narasaraopet,Balijepalle,522412,Guntur,Andhra Pradesh,
Narasaraopet,Bandlamottu,522663,Guntur,Andhra Pradesh,
Narasaraopet,Bellamkonda,522411,Guntur,Andhra Pradesh,
Narasaraopet,Bethapudi,522549,Guntur,Andhra Pradesh,
Narasaraopet,Bodilaveedu,522613,Guntur,Andhra Pradesh,
Narasaraopet,Bollavaram,522408,Guntur,Andhra Pradesh,
Narasaraopet,Boppudi,522626,Guntur,Andhra Pradesh,
Narasaraopet,Brahmanapalle,522437,Guntur,Andhra Pradesh,
Narasaraopet,Butchipapannapalem,522661,Guntur,Andhra Pradesh,
Narasaraopet,Cheemalamarri,522615,Guntur,Andhra Pradesh,
Narasaraopet,Chennayapalem,522435,Guntur,Andhra Pradesh,
Narasaraopet,Chinakancherla,522649,Guntur,Andhra Pradesh,
Narasaraopet,Chinakodamagundla,522614,Guntur,Andhra Pradesh,
Narasaraopet,Chirumamilla,522234,Guntur,Andhra Pradesh,
Narasaraopet,Dachpalle,522414,Guntur,Andhra Pradesh,
Narasaraopet,Edlapadu,522233,Guntur,Andhra Pradesh,
Narasaraopet,Ganapavaram (Guntur),522619,Guntur,Andhra Pradesh,
Narasaraopet,Gandhi Chowk (Guntur),522403,Guntur,Andhra Pradesh,
Narasaraopet,Gannavaram,522426,Guntur,Andhra Pradesh,
Narasaraopet,Goli,522421,Guntur,Andhra Pradesh,
Narasaraopet,Gutlapalle,522657,Guntur,Andhra Pradesh,
Narasaraopet,Guttikonda,522413,Guntur,Andhra Pradesh,
Narasaraopet,Kambhampadu,522660,Guntur,Andhra Pradesh,
Narasaraopet,Kanumarlapudi,522646,Guntur,Andhra Pradesh,
Narasaraopet,Kattavaripalem,522438,Guntur,Andhra Pradesh,
Narasaraopet,Mandapadu,522401,Guntur,Andhra Pradesh,
Narasaraopet,Thimmareddipuram,522439,Guntur,Andhra Pradesh,
Nellore,A.C.Nagar,524002,Nellore,Andhra Pradesh,
Nellore,Akkarajuvari Kandriga,524142,Nellore,Andhra Pradesh,
Nellore,Alaganipadu,524318,Nellore,Andhra Pradesh,
Nellore,Allampadu,524312,Nellore,Andhra Pradesh,
Nellore,Alliguntapalem,524203,Nellore,Andhra Pradesh,
Nellore,Allimadugu,524152,Nellore,Andhra Pradesh,
Nellore,Allur,524315,Nellore,Andhra Pradesh,
Nellore,Amani Chiruvella,524303,Nellore,Andhra Pradesh,
Nellore,Anantasagaram,524302,Nellore,Andhra Pradesh,
Nellore,Ananthapuram,524225,Nellore,Andhra Pradesh,
Nellore,Ananthapuram,524347,Nellore,Andhra Pradesh,
Nellore,Andhrakesari Nagar,524004,Nellore,Andhra Pradesh,
Nellore,Annareddypalem,524306,Nellore,Andhra Pradesh,
Nellore,Annavaram,524223,Nellore,Andhra Pradesh,
Nellore,Anumasamudram,524304,Nellore,Andhra Pradesh,
Nellore,Apparaopalem,524322,Nellore,Andhra Pradesh,
Nellore,Appasamudram,524222,Nellore,Andhra Pradesh,
Nellore,Aravedu,524307,Nellore,Andhra Pradesh,
Nellore,Arlapadia,524236,Nellore,Andhra Pradesh,
Nellore,Ayyavaripalem,524310,Nellore,Andhra Pradesh,
Nellore,Balayapalli,524226,Nellore,Andhra Pradesh,
Nellore,Bhairavaram,524228,Nellore,Andhra Pradesh,
Nellore,Bhaktavatsalanagar,524003,Nellore,Andhra Pradesh,
Nellore,Bijjampalle,524230,Nellore,Andhra Pradesh,
Nellore,Bodagudipadu,524240,Nellore,Andhra Pradesh,
Nellore,Bodduvaripalem,524319,Nellore,Andhra Pradesh,
Nellore,Brahmadevam,524346,Nellore,Andhra Pradesh,
Nellore,Buchi Bus Stand,524305,Nellore,Andhra Pradesh,
Nellore,Chakalakonda,524221,Nellore,Andhra Pradesh,
Nellore,Cherlopalem,524137,Nellore,Andhra Pradesh,
Nellore,Chinna Annalur,524224,Nellore,Andhra Pradesh,
Nellore,Chinna Kaniyampadu,524227,Nellore,Andhra Pradesh,
Nellore,Chintaladevi,524239,Nellore,Andhra Pradesh,
Nellore,Chiramana,524308,Nellore,Andhra Pradesh,
Nellore,Chowkacherla,524316,Nellore,Andhra Pradesh,
Nellore,Damayapalem,524344,Nellore,Andhra Pradesh,
Nellore,Eduru,524311,Nellore,Andhra Pradesh,
Nellore,Elamanchipadu,524317,Nellore,Andhra Pradesh,
Nellore,Gangapatnam,524313,Nellore,Andhra Pradesh,
Nellore,Gudipadu,524234,Nellore,Andhra Pradesh,
Nellore,Gudipallipadu,524314,Nellore,Andhra Pradesh,
Nellore,Janathapeta,524201,Nellore,Andhra Pradesh,
Nellore,Manchalapalli,524301,Nellore,Andhra Pradesh,
Nellore,Maneguntapadu,524366,Nellore,Andhra Pradesh,
Nellore,Nellore Bazar,524001,Nellore,Andhra Pradesh,
Nellore,Polytechnic (Nellore),524005,Nellore,Andhra Pradesh,
Prakasam,A.B.V.Palem,523171,Prakasam,Andhra Pradesh,
Prakasam,Addanki Gate,523001,Prakasam,Andhra Pradesh,
Prakasam,Addanki,523201,Prakasam,Andhra Pradesh,
Prakasam,Adusumalli,523169,Prakasam,Andhra Pradesh,
Prakasam,Akkacheruvu,523245,Prakasam,Andhra Pradesh,
Prakasam,Alakurapadu,523274,Prakasam,Andhra Pradesh,
Prakasam,Alavalapadu,523212,Prakasam,Andhra Pradesh,
Prakasam,Alavalapadu,523304,Prakasam,Andhra Pradesh,
Prakasam,Alluru,523286,Prakasam,Andhra Pradesh,
Prakasam,Aluru,523182,Prakasam,Andhra Pradesh,
Prakasam,Ambavaram Kothapalli,523112,Prakasam,Andhra Pradesh,
Prakasam,Ammanabrolu,523180,Prakasam,Andhra Pradesh,
Prakasam,Ammapalem,523116,Prakasam,Andhra Pradesh,
Prakasam,Ammavaripalem,523281,Prakasam,Andhra Pradesh,
Prakasam,Anakarlapudi,523270,Prakasam,Andhra Pradesh,
Prakasam,Ananandapuram,523101,Prakasam,Andhra Pradesh,
Prakasam,Ananthavaram,523301,Prakasam,Andhra Pradesh,
Prakasam,Ankepalli,523253,Prakasam,Andhra Pradesh,
Prakasam,Annaboinapalli,523115,Prakasam,Andhra Pradesh,
Prakasam,Annangi,523211,Prakasam,Andhra Pradesh,
Prakasam,Arikatlavaripalem,523214,Prakasam,Andhra Pradesh,
Prakasam,Atmakur,523292,Prakasam,Andhra Pradesh,
Prakasam,Audipudi,523170,Prakasam,Andhra Pradesh,
Prakasam,Ayyaparajupalem,523271,Prakasam,Andhra Pradesh,
Prakasam,Ayyavaripalli,523110,Prakasam,Andhra Pradesh,
Prakasam,B.Machavaram,523225,Prakasam,Andhra Pradesh,
Prakasam,Badevaripalem,523113,Prakasam,Andhra Pradesh,
Prakasam,Baitamanjuluru,523261,Prakasam,Andhra Pradesh,
Prakasam,Ballavaram,523223,Prakasam,Andhra Pradesh,
Prakasam,Ballipalli,523230,Prakasam,Andhra Pradesh,
Prakasam,Bandlamudi,523226,Prakasam,Andhra Pradesh,
Prakasam,Batchalakurapadu,523246,Prakasam,Andhra Pradesh,
Prakasam,Bellamkondavaripalem,523252,Prakasam,Andhra Pradesh,
Prakasam,Bhagavanrajupalem,504346,Prakasam,Andhra Pradesh,
Prakasam,Bhimavaram,523167,Prakasam,Andhra Pradesh,
Prakasam,Binginapalli,523104,Prakasam,Andhra Pradesh,
Prakasam,Bodawada,523114,Prakasam,Andhra Pradesh,
Prakasam,Bommireddipalli,523254,Prakasam,Andhra Pradesh,
Prakasam,Boppidivaripalem,523265,Prakasam,Andhra Pradesh,
Prakasam,Bosenagar (Prakasam),523155,Prakasam,Andhra Pradesh,
Prakasam,Brahmananidamanuru,523183,Prakasam,Andhra Pradesh,
Prakasam,Bukkapuram,523108,Prakasam,Andhra Pradesh,
Prakasam,Burlavaripalem,523157,Prakasam,Andhra Pradesh,
Prakasam,Chalivendram,523247,Prakasam,Andhra Pradesh,
Prakasam,Chandrapadu,523263,Prakasam,Andhra Pradesh,
Prakasam,Chavatapalem,523109,Prakasam,Andhra Pradesh,
Prakasam,Chekurapadu,523262,Prakasam,Andhra Pradesh,
Prakasam,Chennupalli,523303,Prakasam,Andhra Pradesh,
Prakasam,Chevuru,523291,Prakasam,Andhra Pradesh,
Prakasam,Chimmiribanda,523260,Prakasam,Andhra Pradesh,
Prakasam,Chinaganjam,523135,Prakasam,Andhra Pradesh,
Prakasam,Chinagumpalle,523181,Prakasam,Andhra Pradesh,
Prakasam,Chinavenkannapalem,523279,Prakasam,Andhra Pradesh,
Prakasam,Chinmuppalapadu,523227,Prakasam,Andhra Pradesh,
Prakasam,Chinnipadu,523111,Prakasam,Andhra Pradesh,
Prakasam,Chintagumpalli,523117,Prakasam,Andhra Pradesh,
Prakasam,Daggubadu,523190,Prakasam,Andhra Pradesh,
Prakasam,Desaipet,523187,Prakasam,Andhra Pradesh,
Prakasam,Duddukur,523186,Prakasam,Andhra Pradesh,
Prakasam,Eastgangavaram,523264,Prakasam,Andhra Pradesh,
Prakasam,Ethamukkala,523280,Prakasam,Andhra Pradesh,
Prakasam,Gandhinagar,523165,Prakasam,Andhra Pradesh,
Prakasam,Gannavaram,504214,Prakasam,Andhra Pradesh,
Prakasam,Gannavaram,523224,Prakasam,Andhra Pradesh,
Prakasam,Gavinivaripalem,523166,Prakasam,Andhra Pradesh,
Prakasam,Gudipatipalli,523228,Prakasam,Andhra Pradesh,
Prakasam,Igalapadu,523241,Prakasam,Andhra Pradesh,
Prakasam,Jarbulavaripale,523185,Prakasam,Andhra Pradesh,
Prakasam,Kamepalli,523302,Prakasam,Andhra Pradesh,
Prakasam,Kandukur Cutchery,523105,Prakasam,Andhra Pradesh,
Prakasam,Kandulur,523272,Prakasam,Andhra Pradesh,
Prakasam,Karamchedu,523168,Prakasam,Andhra Pradesh,
Prakasam,Kopperapadu,523213,Prakasam,Andhra Pradesh,
Prakasam,Kurnool Road (O),523002,Prakasam,Andhra Pradesh,
Prakasam,Mgc Market(C ),523156,Prakasam,Andhra Pradesh,
Prakasam,Motupalli,523184,Prakasam,Andhra Pradesh,
Prakasam,Muppavaram,523273,Prakasam,Andhra Pradesh,
Prakasam,Nayudupalem,504215,Prakasam,Andhra Pradesh,
Prakasam,Podili,523240,Prakasam,Andhra Pradesh,
Prakasam,Velamuripadu,506003,Prakasam,Andhra Pradesh,
Tadepalligudem,A.Gopavaram,534197,West godavari,Andhra Pradesh,
Tadepalligudem,Adavikolanu,534198,Warangal,Andhra Pradesh,
Tadepalligudem,Ajjaram,534331,West godavari,Andhra Pradesh,
Tadepalligudem,Akuteegapadu,534196,West godavari,Andhra Pradesh,
Tadepalligudem,Allampuram,534146,West godavari,Andhra Pradesh,
Tadepalligudem,Ananthapallli,534111,West godavari,Andhra Pradesh,
Tadepalligudem,Annadevarapeta,534341,West godavari,Andhra Pradesh,
Tadepalligudem,Aphb Colony,534101,West godavari,Andhra Pradesh,
Tadepalligudem,Appannapeta,534186,West godavari,Andhra Pradesh,
Tadepalligudem,Apparaopeta,534145,West godavari,Andhra Pradesh,
Tadepalligudem,Arikirevula,534340,Kovvur,Andhra Pradesh,
Tadepalligudem,Atlapadu,534302,West godavari,Andhra Pradesh,
Tadepalligudem,Avapadu,534112,West godavari,Andhra Pradesh,
Tadepalligudem,B.Kondepadu,534156,West godavari,Andhra Pradesh,
Tadepalligudem,Badampudi,534411,West godavari,Andhra Pradesh,
Tadepalligudem,Bandapuram,534313,West godavari,Andhra Pradesh,
Tadepalligudem,Bangarampeta,534315,West godavari,Andhra Pradesh,
Tadepalligudem,Basivireddipeta,534301,West godavari,Andhra Pradesh,
Tadepalligudem,Chagallu,534342,West godavari,Andhra Pradesh,
Tadepalligudem,Cheepurugudem,534176,West godavari,Andhra Pradesh,
Tadepalligudem,Cherukumilli,534316,West godavari,Andhra Pradesh,
Tadepalligudem,Chikkala,534305,West godavari,Andhra Pradesh,
Tadepalligudem,D.Gopavaram,534195,West godavari,Andhra Pradesh,
Tadepalligudem,Darisaparru,534166,West godavari,Andhra Pradesh,
Tadepalligudem,Dondapudi,534318,West godavari,Andhra Pradesh,
Tadepalligudem,Gowtaminagar,534350,West godavari,Andhra Pradesh,
Tadepalligudem,Jaggannapeta,534102,West godavari,Andhra Pradesh,
Tadepalligudem,K.Agraharam,534329,West godavari,Andhra Pradesh,
Tadepalligudem,Kakarlamudi,534165,West godavari,Andhra Pradesh,
Tenali,A F Station,522102,Bapatla,Andhra Pradesh,
Tenali,Adavuladivi,522262,Guntur,Andhra Pradesh,
Tenali,Alapadu,522312,Guntur,Andhra Pradesh,
Tenali,Allamudi,522256,Guntur,Andhra Pradesh,
Tenali,Allavaripalem,522259,Guntur,Andhra Pradesh,
Tenali,Alluru,522314,Guntur,Andhra Pradesh,
Tenali,Aluru,522124,Guntur,Andhra Pradesh,
Tenali,Amartaluru,522325,Guntur,Andhra Pradesh,
Tenali,Amudarlanka,522257,Guntur,Andhra Pradesh,
Tenali,Anamarlapudi,522213,Guntur,Andhra Pradesh,
Tenali,Anantavaram,522301,Guntur,Andhra Pradesh,
Tenali,Angalakudur,522211,Guntur,Andhra Pradesh,
Tenali,Appikatla,522310,Guntur,Andhra Pradesh,
Tenali,Aremanda,522316,Guntur,Andhra Pradesh,
Tenali,Arepalle Agraharam,522309,Guntur,Andhra Pradesh,
Tenali,Athota,522306,Guntur,Andhra Pradesh,
Tenali,Balijepalli,522261,Guntur,Andhra Pradesh,
Tenali,Bapatla,522101,Guntur,Andhra Pradesh,
Tenali,Bellamvaripalem,522268,Guntur,Andhra Pradesh,
Tenali,Bethapudi,522265,Guntur,Andhra Pradesh,
Tenali,Bhavanamvaripalem,522311,Guntur,Andhra Pradesh,
Tenali,Bodapadu,522341,Guntur,Andhra Pradesh,
Tenali,Boddulurupadu,522324,Guntur,Andhra Pradesh,
Tenali,Bodipalem,522315,Guntur,Andhra Pradesh,
Tenali,Brahmanakoduru,522212,Guntur,Andhra Pradesh,
Tenali,Buddam,522111,Guntur,Andhra Pradesh,
Tenali,Cheruvu,522113,Guntur,Andhra Pradesh,
Tenali,Chiluvuru,522330,Guntur,Andhra Pradesh,
Tenali,China Ravuru Tenali,522201,Guntur,Andhra Pradesh,
Tenali,Chinagadelavarru,522313,Guntur,Andhra Pradesh,
